id,name,description,maintain_stock,quantity,condition,warranty,created_at,updated_at,sort_order,disabled,reorder_at,taxable,upc_code,pdf,discount_percent,warranty_template_id,qb_item_id,vendor_id,desired_stock_level,notes,tax_rate_id,xero_item_id,serialized,delete,price_retail,price_cost,price_wholesale,category_path,vendor,serial_numbers
1001894,336628 INT PATCH CABLE 5FT GRY,3598,true,35,,,2015-08-01 14:34:30 -0700,2015-08-01 14:34:30 -0700,,false,,true,,"",,,,,,,,,false,"",6.0,0.7,0.0,Cable;Ethernet,
1001895,338288 INT PATCH CABLE 7FT ORG,2488,true,31,,,2015-08-01 14:34:30 -0700,2015-08-01 14:34:30 -0700,,false,,true,,"",,,,,,,,,false,"",7.0,0.85,0.0,Cable;Ethernet,
1001896,338295 INT PATCH CABLE 10FT ORG,2489,true,19,,,2015-08-01 14:34:30 -0700,2015-08-01 14:34:30 -0700,,false,,true,,"",,,,,,,,,false,"",8.0,1.13,0.0,Cable;Ethernet,
1001897,338301 INT PATCH CABLE 14FT ORG,2490,true,61,,,2015-08-01 14:34:30 -0700,2015-08-01 14:34:30 -0700,,false,,true,,"",,,,,,,,,false,"",10.0,1.5,0.0,Cable;Ethernet,
1001898,338318 INT PATCH CABLE 25FT ORG,2623,true,20,,,2015-08-01 14:34:30 -0700,2015-08-01 14:34:30 -0700,,false,,true,,"",,,,,,,,,false,"",15.0,2.46,0.0,Cable;Ethernet,
1001899,338325 INT PATCH CABLE 50FT ORG,2495,true,9,,,2015-08-01 14:34:31 -0700,2015-08-01 14:34:31 -0700,,false,,true,,"",,,,,,,,,false,"",20.0,5.64,0.0,Cable;Ethernet,
1001900,338332 INT PATCH CABLE 100FT ORG,2512,true,3,,,2015-08-01 14:34:31 -0700,2015-08-01 14:34:31 -0700,,false,,true,,"",,,,,,,,,false,"",30.0,11.08,0.0,Cable;Ethernet,
1001901,338387 INT PATCH CABLE 5FT BK,4484,true,19,,,2015-08-01 14:34:31 -0700,2015-08-01 14:34:31 -0700,,false,,true,,"",,,,,,,,,false,"",6.0,0.7,0.0,Cable;Ethernet,
1001902,338400 INT PATCH CABLE 5FT BLU,3600,true,20,,,2015-08-01 14:34:31 -0700,2015-08-03 12:36:56 -0700,,false,,true,,"",,,,,,,,,false,"",6.0,0.7,0.0,Cable;Ethernet,
1001735,338424 INT PATCH CABLE 5FT YEL,2516,true,60,,,2015-08-01 14:34:07 -0700,2015-08-06 00:11:39 -0700,,false,,true,766623338424,"",,,,,,,,,false,"",6.0,0.7,0.0,Cable;Ethernet,
1001903,338431 INT PATCH CABLE 5FT ORG,2510,true,24,,,2015-08-01 14:34:31 -0700,2015-08-01 14:34:31 -0700,,false,,true,,"",,,,,,,,,false,"",6.0,0.7,0.0,Cable;Ethernet,
1001904,338455 INT PATCH CABLE 3FT ORG,2487,true,37,,,2015-08-01 14:34:31 -0700,2015-08-01 14:34:31 -0700,,false,,true,,"",,,,,,,,,false,"",5.0,0.55,0.0,Cable;Ethernet,
1001905,341509 INT PATCH CABLE 1.5FT ORG,2622,true,22,,,2015-08-01 14:34:31 -0700,2015-08-01 14:34:31 -0700,,false,,true,,"",,,,,,,,,false,"",4.0,0.44,0.0,Cable;Ethernet,
1001906,345590 INT PATCH CABLE .5FT GRY,2408,true,81,,,2015-08-01 14:34:32 -0700,2015-08-01 16:53:38 -0700,,false,,true,,"",,,,,,,,,false,"",3.0,0.31,0.0,Cable;Ethernet,
1001907,347334 INT PATCH CABLE .5FT ORG,2509,true,66,,,2015-08-01 14:34:32 -0700,2015-08-01 14:34:32 -0700,,false,,true,,"",,,,,,,,,false,"",3.0,0.31,0.0,Cable;Ethernet,
